Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/24/2019,566.75,566.75,566.75,566.75,2.75,+0.49%,120,360
01/23/2019,564,564,564,564,4,+0.71%,40,240
01/22/2019,560,560,560,560,5.25,+0.95%,40,200
01/18/2019,554.75,554.75,554.75,554.75,5,+0.91%,0,160
01/17/2019,549.75,549.75,549.75,549.75,2,+0.37%,0,160
01/16/2019,547.75,547.75,547.75,547.75,1.75,+0.32%,0,160
01/15/2019,546,546,546,546,-3.75,-0.68%,0,160
01/14/2019,549.75,549.75,549.75,549.75,-6.75,-1.21%,0,160
01/11/2019,556.5,556.5,556.5,556.5,1.5,+0.27%,0,160
01/10/2019,555,555,555,555,4,+0.73%,0,160
01/09/2019,551,551,551,551,3.25,+0.59%,0,160
01/08/2019,547.75,547.75,547.75,547.75,2.75,+0.50%,0,160
01/07/2019,545,545,545,545,-0.75,-0.14%,0,160
01/04/2019,545.75,545.75,545.75,545.75,6.25,+1.16%,0,160
01/03/2019,539.5,539.5,539.5,539.5,-3,-0.55%,0,160
01/02/2019,542.5,542.5,542.5,542.5,6.25,+1.17%,0,160
12/31/2018,536.25,536.25,536.25,536.25,3.75,+0.70%,0,160
12/28/2018,532.5,532.5,532.5,532.5,5.25,+1.00%,0,160
12/27/2018,527.25,527.25,527.25,527.25,1.5,+0.29%,0,160
12/26/2018,525.75,525.75,525.75,525.75,-3,-0.57%,0,160
12/24/2018,528.75,528.75,528.75,528.75,-8.75,-1.63%,0,160
12/21/2018,537.5,537.5,537.5,537.5,-2,-0.37%,0,160
12/20/2018,539.5,539.5,539.5,539.5,0.75,+0.14%,0,160
12/19/2018,538.75,538.75,538.75,538.75,2.25,+0.42%,0,160
12/18/2018,536.5,536.5,536.5,536.5,2,+0.37%,0,160
12/17/2018,534.5,534.5,534.5,534.5,-1.5,-0.28%,0,160
12/14/2018,536,536,536,536,1.75,+0.33%,0,160
12/13/2018,534.25,534.25,534.25,534.25,0.5,+0.09%,0,160
12/12/2018,533.75,533.75,533.75,533.75,4,+0.76%,0,160
12/11/2018,529.75,529.75,529.75,529.75,-7.5,-1.40%,0,160
12/10/2018,537.25,537.25,537.25,537.25,6.25,+1.18%,0,160
12/07/2018,531,531,531,531,-1,-0.19%,0,160
12/06/2018,532,532,532,532,-1.25,-0.23%,0,160
12/05/2018,533.25,533.25,533.25,533.25,-4.5,-0.84%,0,160
12/04/2018,537.75,537.75,537.75,537.75,6.75,+1.27%,0,160
12/03/2018,531,531,531,531,-3,-0.56%,0,160
11/30/2018,534,534,534,534,4.5,+0.85%,0,160
11/29/2018,529.5,529.5,529.5,529.5,2,+0.38%,0,160
11/28/2018,527.5,527.5,527.5,527.5,9.5,+1.83%,0,160
11/27/2018,518,518,518,518,-2,-0.38%,0,160
11/26/2018,520,520,520,520,-9.75,-1.84%,0,160
11/23/2018,529.75,529.75,529.75,529.75,5,+0.95%,0,160
11/21/2018,524.75,524.75,524.75,524.75,-0.5,-0.10%,0,160
11/20/2018,525.25,525.25,525.25,525.25,0,0.00%,0,160
11/19/2018,525.25,525.25,525.25,525.25,5,+0.96%,0,160
11/16/2018,520.25,520.25,520.25,520.25,-13,-2.44%,0,160
11/15/2018,533.25,533.25,533.25,533.25,0,0.00%,0,160
11/14/2018,533.25,533.25,533.25,533.25,-8.25,-1.52%,0,160
11/13/2018,541.5,541.5,541.5,541.5,-3.5,-0.64%,0,160
11/12/2018,545,545,545,545,-5.5,-1.00%,0,160
11/09/2018,550.5,550.5,550.5,550.5,-8.5,-1.52%,0,160
11/08/2018,559,559,559,559,-3.5,-0.62%,0,160
11/07/2018,562.5,562.5,562.5,562.5,1,+0.18%,0,160
11/06/2018,561.5,561.5,561.5,561.5,0,0.00%,0,160
11/05/2018,561.5,561.5,561.5,561.5,-7.25,-1.27%,0,160
11/02/2018,568.75,568.75,568.75,568.75,5,+0.89%,0,160
11/01/2018,563.75,563.75,563.75,563.75,-0.75,-0.13%,0,160
10/31/2018,564.5,564.5,564.5,564.5,-1,-0.18%,0,160
10/30/2018,565.5,565.5,565.5,565.5,-7.25,-1.27%,0,160
10/29/2018,572.75,572.75,572.75,572.75,10.5,+1.87%,0,160
10/26/2018,562.25,562.25,562.25,562.25,-6.5,-1.14%,0,160
10/25/2018,568.75,568.75,568.75,568.75,-3.5,-0.61%,0,160
10/24/2018,572.25,572.25,572.25,572.25,-5.5,-0.95%,0,160
10/23/2018,577.75,577.75,577.75,577.75,-6.25,-1.07%,0,160
10/22/2018,584,584,584,584,2.5,+0.43%,0,160
10/19/2018,581.5,581.5,581.5,581.5,-3.25,-0.56%,0,160
10/18/2018,584.75,584.75,584.75,584.75,-6.75,-1.14%,0,160
10/17/2018,591.5,591.5,591.5,591.5,1.5,+0.25%,0,160
10/16/2018,590,590,590,590,2.5,+0.43%,0,160
10/15/2018,587.5,587.5,587.5,587.5,-0.75,-0.13%,0,160
10/12/2018,588.25,588.25,588.25,588.25,3,+0.51%,0,160
10/11/2018,585.25,585.25,585.25,585.25,-9.5,-1.60%,0,160
10/10/2018,594.75,594.75,594.75,594.75,-0.25,-0.04%,0,160
10/09/2018,595,595,595,595,4.5,+0.76%,80,160
10/08/2018,590.5,590.5,590.5,590.5,-12,-1.99%,0,80
10/05/2018,602.5,602.5,602.5,602.5,0.25,+0.04%,0,80
10/04/2018,602.25,602.25,602.25,602.25,6.5,+1.09%,0,80
10/03/2018,595.75,595.75,595.75,595.75,6.75,+1.15%,0,80
10/02/2018,589,589,589,589,2.75,+0.47%,0,80
10/01/2018,586.25,586.25,586.25,586.25,4.75,+0.82%,0,80
09/28/2018,581.5,581.5,581.5,581.5,7.5,+1.31%,0,80
09/27/2018,574,574,574,574,1.5,+0.26%,0,80
09/26/2018,572.5,572.5,572.5,572.5,0.5,+0.09%,0,80
09/25/2018,572,572,572,572,0.75,+0.13%,0,80
09/24/2018,571.25,571.25,571.25,571.25,5.75,+1.02%,0,80
09/21/2018,565.5,565.5,565.5,565.5,-1,-0.18%,0,80
09/20/2018,566.5,566.5,566.5,566.5,-1,-0.18%,0,80
09/19/2018,567.5,567.5,567.5,567.5,-8.75,-1.52%,80,80
09/18/2018,576.25,576.25,576.25,576.25,-10,-1.71%,0,0
09/17/2018,586.25,586.25,586.25,586.25,0,0.00%,0,0
09/14/2018,586.25,586.25,586.25,586.25,2.75,+0.47%,0,0
09/13/2018,583.5,583.5,583.5,583.5,2,+0.34%,0,0
09/12/2018,581.5,581.5,581.5,581.5,-9.25,-1.57%,0,0
09/11/2018,590.75,590.75,590.75,590.75,0,0.00%,0,0
09/10/2018,590.75,590.75,590.75,590.75,0,0.00%,0,0
09/07/2018,590.75,590.75,590.75,590.75,0.75,+0.13%,0,0
09/06/2018,590,590,590,590,2.5,+0.43%,0,0
09/05/2018,587.5,587.5,587.5,587.5,-1,-0.17%,0,0
09/04/2018,588.5,588.5,588.5,588.5,9.25,+1.60%,0,0
08/31/2018,579.25,579.25,579.25,579.25,0,0.00%,0,0
08/30/2018,579.25,579.25,579.25,579.25,3,+0.52%,0,0
08/29/2018,576.25,576.25,576.25,576.25,-6.25,-1.07%,0,0
08/28/2018,582.5,582.5,582.5,582.5,6.25,+1.08%,0,0
08/27/2018,576.25,576.25,576.25,576.25,-1.5,-0.26%,0,0
08/24/2018,577.75,577.75,577.75,577.75,0.25,+0.04%,0,0
08/23/2018,577.5,577.5,577.5,577.5,-5,-0.86%,0,0
08/22/2018,582.5,582.5,582.5,582.5,0,0.00%,0,0
08/21/2018,582.5,582.5,582.5,582.5,-2.5,-0.43%,0,0
08/20/2018,585,585,585,585,3.25,+0.56%,0,0
08/17/2018,581.75,581.75,581.75,581.75,5.5,+0.95%,0,0
