Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/06/2020,658.25,658.25,658.25,658.25,-7.25,-1.09%,0,0
01/03/2020,665.5,665.5,665.5,665.5,-3.75,-0.56%,0,0
01/02/2020,669.25,669.25,669.25,669.25,11.5,+1.75%,0,0
12/31/2019,657.75,657.75,657.75,657.75,-5,-0.75%,0,0
12/30/2019,662.75,662.75,662.75,662.75,4.75,+0.72%,0,0
12/27/2019,658,658,658,658,19.5,+3.05%,0,0
12/26/2019,638.5,638.5,638.5,638.5,12.5,+2.00%,0,0
12/24/2019,626,626,626,626,7.5,+1.21%,0,0
12/23/2019,618.5,618.5,618.5,618.5,0,0.00%,0,0
12/20/2019,618.5,618.5,618.5,618.5,3.75,+0.61%,0,0
12/19/2019,614.75,614.75,614.75,614.75,-6.25,-1.01%,0,0
12/18/2019,621,621,621,621,-2.5,-0.40%,0,0
12/17/2019,623.5,623.5,623.5,623.5,9.25,+1.51%,0,0
12/16/2019,614.25,614.25,614.25,614.25,4.5,+0.74%,0,0
12/13/2019,609.75,609.75,609.75,609.75,3,+0.49%,0,0
12/12/2019,606.75,606.75,606.75,606.75,-1.75,-0.29%,0,0
12/11/2019,608.5,608.5,608.5,608.5,-12,-1.93%,0,0
12/10/2019,620.5,620.5,620.5,620.5,0.25,+0.04%,0,0
12/09/2019,620.25,620.25,620.25,620.25,8,+1.31%,0,0
12/06/2019,612.25,612.25,612.25,612.25,11,+1.83%,0,0
12/05/2019,601.25,601.25,601.25,601.25,10.75,+1.82%,0,0
12/04/2019,590.5,590.5,590.5,590.5,-1,-0.17%,0,0
12/03/2019,591.5,591.5,591.5,591.5,-1.75,-0.29%,0,0
12/02/2019,593.25,593.25,593.25,593.25,-6.25,-1.04%,0,0
11/29/2019,599.5,599.5,599.5,599.5,2,+0.33%,0,0
11/27/2019,597.5,597.5,597.5,597.5,-8,-1.32%,0,0
11/26/2019,605.5,605.5,605.5,605.5,-10,-1.62%,0,0
11/25/2019,615.5,615.5,615.5,615.5,-2.75,-0.44%,0,0
11/22/2019,618.25,618.25,618.25,618.25,14.25,+2.36%,0,0
11/21/2019,604,604,604,604,-6.75,-1.11%,0,0
11/20/2019,610.75,610.75,610.75,610.75,13.5,+2.26%,0,0
11/19/2019,597.25,597.25,597.25,597.25,4.25,+0.72%,0,0
11/18/2019,593,593,593,593,3,+0.51%,0,0
11/15/2019,590,590,590,590,-3,-0.51%,0,0
11/14/2019,593,593,593,593,4,+0.68%,0,0
11/13/2019,589,589,589,589,-7,-1.17%,0,0
11/12/2019,596,596,596,596,-8,-1.32%,0,0
